id_venta,fecha_venta,id_cliente,nombre_cliente,edad,ciudad,region,canal_venta,cantidad,precio_unitario_clp,total_venta_clp,monto_compra,fin_de_semana,tipo_compra,etapa_vida,meta_anual
317,2022-01-11,2973,Elías Castillo,23,concepción,Región del Biobío,App,3,15289,45867,544934,False,Pack,Joven,15000000
319,2022-01-11,1946,Marco Cabezas,35,valparaíso,Región de Valparaíso,Tienda,1,709201,709201,544934,False,Individual,Adulto Joven,15000000
321,2022-01-11,1193,Mauro Pereira,39,santiago,Región Metropolitana de Santiago,Tienda,4,961958,3847832,544934,False,Pack,Adulto Joven,15000000
322,2022-01-11,5950,Jorge Garrido,49,antofagasta,Región de Antofagasta,Tienda,2,1061714,2123428,544934,False,Pack,Adulto Joven,15000000
323,2022-01-11,2289,Marisol Tapia,38,viña del mar,Región de Valparaíso,Tienda,2,344833,689666,544934,False,Pack,Adulto Joven,15000000
325,2022-01-11,2666,Luz Durán,18,santiago,Región Metropolitana de Santiago,Web,3,66611,199833,544934,False,Pack,Joven,15000000
329,2022-01-11,5285,José Díaz,24,antofagasta,Región de Antofagasta,App,3,80573,241719,544934,False,Pack,Joven,15000000
334,2022-01-12,485,María Astorga,31,santiago,Región Metropolitana de Santiago,Web,3,1008341,3025023,625883,False,Pack,Adulto Joven,15000000
335,2022-01-12,1491,Marcela Meza,27,santiago,Región Metropolitana de Santiago,Web,1,1018940,1018940,544934,False,Individual,Joven,15000000
336,2022-01-12,3452,Juana Paredes,25,valparaíso,Región de Valparaíso,Tienda,3,1062773,3188319,544934,False,Pack,Joven,15000000
337,2022-01-12,3227,Melissa González,79,santiago,Región Metropolitana de Santiago,Tienda,2,213466,426932,544934,False,Pack,Adulto Mayor,15000000
339,2022-01-12,3122,Tomás Tapia,34,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,4,9417,37668,544934,False,Pack,Adulto Joven,15000000
340,2022-01-12,2728,Oscar Escobar,42,santiago,Región Metropolitana de Santiago,Tienda,3,224643,673929,544934,False,Pack,Adulto Joven,15000000
341,2022-01-12,5472,Marta Casanova,23,santiago,Región Metropolitana de Santiago,Tienda,3,752670,2258010,544934,False,Pack,Joven,15000000
342,2022-01-12,1458,Jorge Maldonado,34,valparaíso,Región de Valparaíso,Tienda,4,863967,3455868,544934,False,Pack,Adulto Joven,15000000
345,2022-01-12,1397,Felipe Saavedra,58,santiago,Región Metropolitana de Santiago,Tienda,2,334909,669818,544934,False,Pack,Senior,15000000
346,2022-01-12,2623,Francisca Méndez,59,viña del mar,Región de Valparaíso,Web,2,863587,1727174,544934,False,Pack,Senior,15000000
347,2022-01-12,2417,Carlos Palma,72,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,4,157308,629232,544934,False,Pack,Adulto Mayor,15000000
348,2022-01-12,5827,Iván González,34,valparaíso,Región de Valparaíso,Tienda,1,710858,710858,544934,False,Individual,Adulto Joven,15000000
349,2022-01-12,3370,María Rodríguez,46,antofagasta,Región de Antofagasta,Tienda,3,512931,1538793,544934,False,Pack,Adulto Joven,15000000
350,2022-01-12,640,María Padilla,61,viña del mar,Región de Valparaíso,App,2,850743,1701486,439556,False,Pack,Senior,15000000
351,2022-01-12,3640,Martín Moraga,37,santiago,Región Metropolitana de Santiago,Tienda,4,927217,3708868,544934,False,Pack,Adulto Joven,15000000
353,2022-01-12,5399,Dylan Villanueva,80,viña del mar,Región de Valparaíso,Tienda,1,153092,153092,544934,False,Individual,Adulto Mayor,15000000
354,2022-01-12,895,Mabel Venegas,27,santiago,Región Metropolitana de Santiago,App,3,1106302,3318906,701277,False,Pack,Joven,15000000
357,2022-01-12,570,Bárbara Cortés,27,concepción,Región del Biobío,App,4,363568,1454272,413430,False,Pack,Joven,15000000
358,2022-01-12,5634,Geraldine Cornejo,34,valparaíso,Región de Valparaíso,Web,3,370782,1112346,544934,False,Pack,Adulto Joven,15000000
359,2022-01-12,2321,Adolfo Allendes,59,santiago,Región Metropolitana de Santiago,Web,3,126695,380085,544934,False,Pack,Senior,15000000
360,2022-01-12,702,Matheo Ortega,75,antofagasta,Región de Antofagasta,Tienda,1,583662,583662,146641,False,Individual,Adulto Mayor,15000000
365,2022-01-13,987,Ingrid Jara,27,rancagua,Región del Libertador General Bernardo O'Higgins,Web,4,116528,466112,719562,False,Pack,Joven,15000000
369,2022-01-13,3219,Gonzalo Donoso,30,temuco,Región de la Araucanía,Web,1,542260,542260,544934,False,Individual,Joven,15000000
371,2022-01-13,4090,Emilia Romero,21,viña del mar,Región de Valparaíso,App,4,312153,1248612,544934,False,Pack,Joven,15000000
372,2022-01-13,261,Cristopher Vallejos,46,temuco,Región de la Araucanía,Web,2,638490,1276980,653507,False,Pack,Adulto Joven,15000000
373,2022-01-13,4496,Benjamín Carrasco,34,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,4,277125,1108500,544934,False,Pack,Adulto Joven,15000000
374,2022-01-13,1887,Clemente Vargas,80,santiago,Región Metropolitana de Santiago,Tienda,1,506182,506182,544934,False,Individual,Adulto Mayor,15000000
375,2022-01-13,4840,Pía Soto,28,santiago,Región Metropolitana de Santiago,Tienda,1,61981,61981,544934,False,Individual,Joven,15000000
378,2022-01-13,2506,Carolina Pizarro,67,santiago,Región Metropolitana de Santiago,Tienda,2,754464,1508928,544934,False,Pack,Adulto Mayor,15000000
381,2022-01-13,2282,Carlos Sandoval,44,antofagasta,Región de Antofagasta,Tienda,1,709024,709024,544934,False,Individual,Adulto Joven,15000000
382,2022-01-13,1402,Guido Villagra,31,temuco,Región de la Araucanía,Web,2,576516,1153032,544934,False,Pack,Adulto Joven,15000000
383,2022-01-13,3491,Valeska Aranda,42,concepción,Región del Biobío,Web,2,816271,1632542,544934,False,Pack,Adulto Joven,15000000
385,2022-01-13,4124,María Venegas,76,santiago,Región Metropolitana de Santiago,Web,1,467238,467238,544934,False,Individual,Adulto Mayor,15000000
386,2022-01-13,796,Carmen Carrasco,27,la serena,Región de Coquimbo,Web,2,530080,1060160,884912,False,Pack,Joven,15000000
387,2022-01-13,3157,Alexis Gómez,34,santiago,Región Metropolitana de Santiago,Web,2,41872,83744,544934,False,Pack,Adulto Joven,15000000
388,2022-01-13,1238,Francisca Toledo,59,santiago,Región Metropolitana de Santiago,Web,2,807761,1615522,544934,False,Pack,Senior,15000000
390,2022-01-13,164,Violeta Sepúlveda,31,la serena,Región de Coquimbo,Tienda,1,1199153,1199153,582197,False,Individual,Adulto Joven,15000000
392,2022-01-14,170,Carmen Riquelme,21,antofagasta,Región de Antofagasta,Web,2,734529,1469058,631804,False,Pack,Joven,15000000
393,2022-01-14,3204,Raúl Jara,58,puerto montt,Región de los Lagos,Tienda,1,721804,721804,544934,False,Individual,Senior,15000000
394,2022-01-14,4311,Verónica Soto,33,santiago,Región Metropolitana de Santiago,Tienda,1,119860,119860,544934,False,Individual,Adulto Joven,15000000
395,2022-01-14,353,Valentina Vásquez,46,santiago,Región Metropolitana de Santiago,Web,1,1067075,1067075,692824,False,Individual,Adulto Joven,15000000
401,2022-01-14,768,Jaime Leyton,29,concepción,Región del Biobío,App,1,257351,257351,889089,False,Individual,Joven,15000000
403,2022-01-14,4045,María Palma,27,concepción,Región del Biobío,Web,3,942858,2828574,544934,False,Pack,Joven,15000000
404,2022-01-14,5447,Rodrigo Cáceres,46,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,3,117968,353904,544934,False,Pack,Adulto Joven,15000000
405,2022-01-14,2030,Benjamín Gutiérrez,19,valparaíso,Región de Valparaíso,Web,1,454501,454501,544934,False,Individual,Joven,15000000
407,2022-01-14,1667,Pedro Bravo,34,santiago,Región Metropolitana de Santiago,Web,1,669605,669605,544934,False,Individual,Adulto Joven,15000000
408,2022-01-14,5419,Ezequiel Cartes,29,santiago,Región Metropolitana de Santiago,Tienda,2,294533,589066,544934,False,Pack,Joven,15000000
409,2022-01-14,4245,Camila Morales,37,valparaíso,Región de Valparaíso,Tienda,1,62043,62043,544934,False,Individual,Adulto Joven,15000000
410,2022-01-14,4422,Esmeralda Bascuñán,34,antofagasta,Región de Antofagasta,App,1,530354,530354,544934,False,Individual,Adulto Joven,15000000
411,2022-01-14,46,Julia Oyarzo,31,santiago,Región Metropolitana de Santiago,Tienda,1,857377,857377,696270,False,Individual,Adulto Joven,15000000
413,2022-01-14,2897,José Matamala,53,concepción,Región del Biobío,Web,1,1053813,1053813,544934,False,Individual,Senior,15000000
414,2022-01-14,2136,Luis Castro,50,puerto montt,Región de los Lagos,Tienda,1,596663,596663,544934,False,Individual,Adulto Joven,15000000
415,2022-01-14,4834,Noemí Castillo,35,valparaíso,Región de Valparaíso,Web,1,918521,918521,544934,False,Individual,Adulto Joven,15000000
416,2022-01-14,1158,Dominga García,27,temuco,Región de la Araucanía,Web,2,912978,1825956,544934,False,Pack,Joven,15000000
417,2022-01-14,2790,Luis Riquelme,45,santiago,Región Metropolitana de Santiago,Web,2,808199,1616398,544934,False,Pack,Adulto Joven,15000000
420,2022-01-14,5119,Catalina Castillo,28,temuco,Región de la Araucanía,Tienda,4,583518,2334072,544934,False,Pack,Joven,15000000
421,2022-01-15,4969,Enriqueta Carvajal,27,santiago,Región Metropolitana de Santiago,App,2,1142759,2285518,544934,True,Pack,Joven,15000000
426,2022-01-15,5357,Pedro Águila,27,santiago,Región Metropolitana de Santiago,App,1,340289,340289,544934,True,Individual,Joven,15000000
427,2022-01-15,4864,Ethan Cerda,21,santiago,Región Metropolitana de Santiago,Web,2,433014,866028,544934,True,Pack,Joven,15000000
429,2022-01-15,3494,Emilio Berríos,23,santiago,Región Metropolitana de Santiago,App,4,100745,402980,544934,True,Pack,Joven,15000000
430,2022-01-15,3098,Lidia Moraga,27,concepción,Región del Biobío,Tienda,3,1068476,3205428,544934,True,Pack,Joven,15000000
432,2022-01-15,3454,Nora Cárcamo,19,rancagua,Región del Libertador General Bernardo O'Higgins,Web,2,1175677,2351354,544934,True,Pack,Joven,15000000
433,2022-01-15,2053,Braulio Núñez,30,concepción,Región del Biobío,Web,3,625778,1877334,544934,True,Pack,Joven,15000000
435,2022-01-15,1627,Fabiola Quiroga,27,temuco,Región de la Araucanía,App,4,55528,222112,544934,True,Pack,Joven,15000000
437,2022-01-15,1845,Cristina Berríos,45,santiago,Región Metropolitana de Santiago,Web,2,168911,337822,544934,True,Pack,Adulto Joven,15000000
441,2022-01-15,578,Ignacia Godoy,59,antofagasta,Región de Antofagasta,Web,3,735842,2207526,933929,True,Pack,Senior,15000000
443,2022-01-15,5804,Cristina Retamal,34,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,4,654996,2619984,544934,True,Pack,Adulto Joven,15000000
446,2022-01-15,1558,Elizabeth Mora,19,talca,Región del Maule,Web,4,133093,532372,544934,True,Pack,Joven,15000000
447,2022-01-15,3216,Francisco González,60,la serena,Región de Coquimbo,Tienda,4,150526,602104,544934,True,Pack,Senior,15000000
449,2022-01-15,2589,Juan Agüero,48,santiago,Región Metropolitana de Santiago,Tienda,3,1073991,3221973,544934,True,Pack,Adulto Joven,15000000
450,2022-01-15,5657,Gilberto Barahona,41,santiago,Región Metropolitana de Santiago,App,2,881622,1763244,544934,True,Pack,Adulto Joven,15000000
452,2022-01-16,493,Bernardo Moya,29,santiago,Región Metropolitana de Santiago,App,4,69829,279316,349643,True,Pack,Joven,15000000
453,2022-01-16,5487,Julio Peña,24,concepción,Región del Biobío,Web,3,61793,185379,544934,True,Pack,Joven,15000000
455,2022-01-16,1657,Joaquín Medina,30,valparaíso,Región de Valparaíso,Web,4,273088,1092352,544934,True,Pack,Joven,15000000
456,2022-01-16,2044,Patricia Morales,19,concepción,Región del Biobío,Web,4,1009555,4038220,544934,True,Pack,Joven,15000000
457,2022-01-16,2691,Bernardita Araya,35,santiago,Región Metropolitana de Santiago,Tienda,3,995965,2987895,544934,True,Pack,Adulto Joven,15000000
458,2022-01-16,2320,Bernardita Rojas,32,santiago,Región Metropolitana de Santiago,Tienda,3,21651,64953,544934,True,Pack,Adulto Joven,15000000
461,2022-01-16,3030,Bastián Zenteno,42,antofagasta,Región de Antofagasta,Tienda,1,499498,499498,544934,True,Individual,Adulto Joven,15000000
464,2022-01-16,4739,Jessica Valdivia,39,antofagasta,Región de Antofagasta,Tienda,3,1045829,3137487,544934,True,Pack,Adulto Joven,15000000
466,2022-01-16,4606,Ismael Maturana,31,concepción,Región del Biobío,Web,2,943906,1887812,544934,True,Pack,Adulto Joven,15000000
469,2022-01-16,4776,Edgardo Rodríguez,47,concepción,Región del Biobío,Web,3,659652,1978956,544934,True,Pack,Adulto Joven,15000000
470,2022-01-16,1448,Jessica González,30,santiago,Región Metropolitana de Santiago,App,3,1131271,3393813,544934,True,Pack,Joven,15000000
472,2022-01-16,3282,María Correa,46,santiago,Región Metropolitana de Santiago,App,2,1030654,2061308,544934,True,Pack,Adulto Joven,15000000
474,2022-01-16,3936,Raúl Cortés,34,concepción,Región del Biobío,App,4,265098,1060392,544934,True,Pack,Adulto Joven,15000000
475,2022-01-16,3307,Mónica Miranda,32,santiago,Región Metropolitana de Santiago,Tienda,4,1001451,4005804,544934,True,Pack,Adulto Joven,15000000
476,2022-01-16,1922,Carlos Cortés,50,concepción,Región del Biobío,Tienda,1,619872,619872,544934,True,Individual,Adulto Joven,15000000
478,2022-01-16,5885,María Orellana,39,temuco,Región de la Araucanía,Tienda,4,1152080,4608320,544934,True,Pack,Adulto Joven,15000000
479,2022-01-16,4729,Yuri García,34,santiago,Región Metropolitana de Santiago,Web,2,167376,334752,544934,True,Pack,Adulto Joven,15000000
481,2022-01-17,3317,Marianela Gallardo,33,antofagasta,Región de Antofagasta,App,4,930663,3722652,544934,False,Pack,Adulto Joven,15000000
482,2022-01-17,5628,Patricio Vera,37,santiago,Región Metropolitana de Santiago,Tienda,4,200942,803768,544934,False,Pack,Adulto Joven,15000000
484,2022-01-17,3036,Emilio Henríquez,56,la serena,Región de Coquimbo,Tienda,2,1062354,2124708,544934,False,Pack,Senior,15000000
486,2022-01-17,2795,Víctor Miranda,27,santiago,Región Metropolitana de Santiago,App,1,145334,145334,544934,False,Individual,Joven,15000000
487,2022-01-17,2578,Rosa López,48,valparaíso,Región de Valparaíso,App,1,1176892,1176892,544934,False,Individual,Adulto Joven,15000000
488,2022-01-17,4635,Eduardo Burgos,45,antofagasta,Región de Antofagasta,Tienda,1,953704,953704,544934,False,Individual,Adulto Joven,15000000
491,2022-01-17,2425,Thomas Navarrete,38,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,3,521439,1564317,544934,False,Pack,Adulto Joven,15000000
493,2022-01-17,2764,Felipe Sanhueza,34,santiago,Región Metropolitana de Santiago,Tienda,3,152724,458172,544934,False,Pack,Adulto Joven,15000000
494,2022-01-17,4824,Christian Moreno,45,talca,Región del Maule,Web,4,996232,3984928,544934,False,Pack,Adulto Joven,15000000
495,2022-01-17,781,Ángel González,30,santiago,Región Metropolitana de Santiago,Web,4,1125486,4501944,724554,False,Pack,Joven,15000000
496,2022-01-17,1032,Samuel Pardo,51,temuco,Región de la Araucanía,Web,1,565324,565324,544934,False,Individual,Senior,15000000
497,2022-01-17,1773,Víctor Briceño,44,viña del mar,Región de Valparaíso,Tienda,2,838578,1677156,544934,False,Pack,Adulto Joven,15000000
498,2022-01-17,5047,Hilda Riveros,36,santiago,Región Metropolitana de Santiago,Web,4,1057734,4230936,544934,False,Pack,Adulto Joven,15000000
500,2022-01-17,4160,Laura Riveros,20,santiago,Región Metropolitana de Santiago,App,2,285427,570854,544934,False,Pack,Joven,15000000
501,2022-01-17,3674,Facundo Olivares,31,santiago,Región Metropolitana de Santiago,Tienda,4,56273,225092,544934,False,Pack,Adulto Joven,15000000
506,2022-01-17,5926,Jorge Sánchez,34,santiago,Región Metropolitana de Santiago,Web,1,227895,227895,544934,False,Individual,Adulto Joven,15000000
509,2022-01-17,1946,Marco Cabezas,35,valparaíso,Región de Valparaíso,Tienda,1,693203,693203,544934,False,Individual,Adulto Joven,15000000
512,2022-01-18,2931,Consuelo Arévalo,33,santiago,Región Metropolitana de Santiago,Tienda,1,259064,259064,544934,False,Individual,Adulto Joven,15000000
513,2022-01-18,2819,Sergio Quezada,36,santiago,Región Metropolitana de Santiago,Web,2,179970,359940,544934,False,Pack,Adulto Joven,15000000
514,2022-01-18,3883,Monica Ibarra,31,santiago,Región Metropolitana de Santiago,Web,4,106969,427876,544934,False,Pack,Adulto Joven,15000000
519,2022-01-18,3154,Leonor Aguilera,36,puerto montt,Región de los Lagos,Tienda,3,418224,1254672,544934,False,Pack,Adulto Joven,15000000
520,2022-01-18,4979,Ricardo Durán,48,santiago,Región Metropolitana de Santiago,Tienda,4,77986,311944,544934,False,Pack,Adulto Joven,15000000
521,2022-01-18,3045,Johana Aravena,27,santiago,Región Metropolitana de Santiago,App,1,760483,760483,544934,False,Individual,Joven,15000000
522,2022-01-18,2818,Daniel Vergara,58,santiago,Región Metropolitana de Santiago,Tienda,3,1183646,3550938,544934,False,Pack,Senior,15000000
525,2022-01-18,797,Adela Álvarez,34,santiago,Región Metropolitana de Santiago,Tienda,2,601105,1202210,938906,False,Pack,Adulto Joven,15000000
526,2022-01-18,2728,Oscar Escobar,42,santiago,Región Metropolitana de Santiago,Web,3,217174,651522,544934,False,Pack,Adulto Joven,15000000
528,2022-01-18,5276,Rayén Reyes,34,valparaíso,Región de Valparaíso,Web,4,1051571,4206284,544934,False,Pack,Adulto Joven,15000000
529,2022-01-18,218,María Ayala,56,santiago,Región Metropolitana de Santiago,Web,2,160054,320108,771842,False,Pack,Senior,15000000
530,2022-01-18,2722,Gladys Martínez,44,viña del mar,Región de Valparaíso,Web,1,555694,555694,544934,False,Individual,Adulto Joven,15000000
531,2022-01-18,1550,Valentina Araya,30,la serena,Región de Coquimbo,App,1,1087565,1087565,544934,False,Individual,Joven,15000000
532,2022-01-18,4351,Iván Herrera,34,temuco,Región de la Araucanía,App,3,1023165,3069495,544934,False,Pack,Adulto Joven,15000000
535,2022-01-18,4521,Herminda Martínez,34,santiago,Región Metropolitana de Santiago,Web,3,1097180,3291540,544934,False,Pack,Adulto Joven,15000000
536,2022-01-18,5669,Elsa Arévalo,25,santiago,Región Metropolitana de Santiago,Web,4,1163985,4627197,544934,False,Pack,Joven,15000000
537,2022-01-18,1548,Mauricio Arias,61,puerto montt,Región de los Lagos,App,3,254608,763824,544934,False,Pack,Senior,15000000
538,2022-01-18,117,Manuel Arcos,27,santiago,Región Metropolitana de Santiago,App,1,517092,517092,823305,False,Individual,Joven,15000000
539,2022-01-18,5813,Camila Ramírez,32,santiago,Región Metropolitana de Santiago,Tienda,1,86022,86022,544934,False,Individual,Adulto Joven,15000000
540,2022-01-18,4217,Hugo Álvarez,63,viña del mar,Región de Valparaíso,Tienda,1,291459,291459,544934,False,Individual,Senior,15000000
