id_venta,fecha_venta,id_cliente,nombre_cliente,edad,ciudad,region,canal_venta,cantidad,precio_unitario_clp,total_venta_clp,monto_compra
404,14-01-2022,5447,Rodrigo Cáceres,46,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,3,117968,353904,544934.0
405,14-01-2022,2030,Benjamín Gutiérrez,19,valparaíso,Región de Valparaíso,Web,1,454501,454501,544934.0
407,14-01-2022,1667,Pedro Bravo,34,santiago,Región Metropolitana de Santiago,Web,1,669605,669605,544934.0
408,14-01-2022,5419,Ezequiel Cartes,29,santiago,Región Metropolitana de Santiago,Tienda,2,294533,589066,544934.0
409,14-01-2022,4245,Camila Morales,37,valparaíso,Región de Valparaíso,Tienda,1,62043,62043,544934.0
410,14-01-2022,4422,Esmeralda Bascuñán,34,antofagasta,Región de Antofagasta,App,1,530354,530354,544934.0
411,14-01-2022,46,Julia Oyarzo,31,santiago,Región Metropolitana de Santiago,Tienda,1,857377,857377,696270.0
413,14-01-2022,2897,José Matamala,53,concepción,Región del Biobío,Web,1,1053813,1053813,544934.0
414,14-01-2022,2136,Luis Castro,50,puerto montt,Región de los Lagos,Tienda,1,596663,596663,544934.0
415,14-01-2022,4834,Noemí Castillo,35,valparaíso,Región de Valparaíso,Web,1,918521,918521,544934.0
416,14-01-2022,1158,Dominga García,27,temuco,Región de la Araucanía,Web,2,912978,1825956,544934.0
417,14-01-2022,2790,Luis Riquelme,45,santiago,Región Metropolitana de Santiago,Web,2,808199,1616398,544934.0
420,14-01-2022,5119,Catalina Castillo,28,temuco,Región de la Araucanía,Tienda,4,583518,2334072,544934.0
421,15-01-2022,4969,Enriqueta Carvajal,27,santiago,Región Metropolitana de Santiago,App,2,1142759,2285518,544934.0
426,15-01-2022,5357,Pedro Águila,27,santiago,Región Metropolitana de Santiago,App,1,340289,340289,544934.0
427,15-01-2022,4864,Ethan Cerda,21,santiago,Región Metropolitana de Santiago,Web,2,433014,866028,544934.0
429,15-01-2022,3494,Emilio Berríos,23,santiago,Región Metropolitana de Santiago,App,4,100745,402980,544934.0
430,15-01-2022,3098,Lidia Moraga,27,concepción,Región del Biobío,Tienda,3,1068476,3205428,544934.0
432,15-01-2022,3454,Nora Cárcamo,19,rancagua,Región del Libertador General Bernardo O'Higgins,Web,2,1175677,2351354,544934.0
433,15-01-2022,2053,Braulio Núñez,30,concepción,Región del Biobío,Web,3,625778,1877334,544934.0
435,15-01-2022,1627,Fabiola Quiroga,27,temuco,Región de la Araucanía,App,4,55528,222112,544934.0
437,15-01-2022,1845,Cristina Berríos,45,santiago,Región Metropolitana de Santiago,Web,2,168911,337822,544934.0
441,15-01-2022,578,Ignacia Godoy,59,antofagasta,Región de Antofagasta,Web,3,735842,2207526,933929.0
443,15-01-2022,5804,Cristina Retamal,34,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,4,654996,2619984,544934.0
446,15-01-2022,1558,Elizabeth Mora,19,talca,Región del Maule,Web,4,133093,532372,544934.0
447,15-01-2022,3216,Francisco González,60,la serena,Región de Coquimbo,Tienda,4,150526,602104,544934.0
449,15-01-2022,2589,Juan Agüero,48,santiago,Región Metropolitana de Santiago,Tienda,3,1073991,3221973,544934.0
450,15-01-2022,5657,Gilberto Barahona,41,santiago,Región Metropolitana de Santiago,App,2,881622,1763244,544934.0
452,16-01-2022,493,Bernardo Moya,29,santiago,Región Metropolitana de Santiago,App,4,69829,279316,349643.0
453,16-01-2022,5487,Julio Peña,24,concepción,Región del Biobío,Web,3,61793,185379,544934.0
455,16-01-2022,1657,Joaquín Medina,30,valparaíso,Región de Valparaíso,Web,4,273088,1092352,544934.0
456,16-01-2022,2044,Patricia Morales,19,concepción,Región del Biobío,Web,4,1009555,4038220,544934.0
457,16-01-2022,2691,Bernardita Araya,35,santiago,Región Metropolitana de Santiago,Tienda,3,995965,2987895,544934.0
458,16-01-2022,2320,Bernardita Rojas,32,santiago,Región Metropolitana de Santiago,Tienda,3,21651,64953,544934.0
461,16-01-2022,3030,Bastián Zenteno,42,antofagasta,Región de Antofagasta,Tienda,1,499498,499498,544934.0
464,16-01-2022,4739,Jessica Valdivia,39,antofagasta,Región de Antofagasta,Tienda,3,1045829,3137487,544934.0
466,16-01-2022,4606,Ismael Maturana,31,concepción,Región del Biobío,Web,2,943906,1887812,544934.0
469,16-01-2022,4776,Edgardo Rodríguez,47,concepción,Región del Biobío,Web,3,659652,1978956,544934.0
470,16-01-2022,1448,Jessica González,30,santiago,Región Metropolitana de Santiago,App,3,1131271,3393813,544934.0
472,16-01-2022,3282,María Correa,46,santiago,Región Metropolitana de Santiago,App,2,1030654,2061308,544934.0
474,16-01-2022,3936,Raúl Cortés,34,concepción,Región del Biobío,App,4,265098,1060392,544934.0
475,16-01-2022,3307,Mónica Miranda,32,santiago,Región Metropolitana de Santiago,Tienda,4,1001451,4005804,544934.0
476,16-01-2022,1922,Carlos Cortés,50,concepción,Región del Biobío,Tienda,1,619872,619872,544934.0
478,16-01-2022,5885,María Orellana,39,temuco,Región de la Araucanía,Tienda,4,1152080,4608320,544934.0
479,16-01-2022,4729,Yuri García,34,santiago,Región Metropolitana de Santiago,Web,2,167376,334752,544934.0
481,17-01-2022,3317,Marianela Gallardo,33,antofagasta,Región de Antofagasta,App,4,930663,3722652,544934.0
482,17-01-2022,5628,Patricio Vera,37,santiago,Región Metropolitana de Santiago,Tienda,4,200942,803768,544934.0
484,17-01-2022,3036,Emilio Henríquez,56,la serena,Región de Coquimbo,Tienda,2,1062354,2124708,544934.0
486,17-01-2022,2795,Víctor Miranda,27,santiago,Región Metropolitana de Santiago,App,1,145334,145334,544934.0
487,17-01-2022,2578,Rosa López,48,valparaíso,Región de Valparaíso,App,1,1176892,1176892,544934.0
488,17-01-2022,4635,Eduardo Burgos,45,antofagasta,Región de Antofagasta,Tienda,1,953704,953704,544934.0
491,17-01-2022,2425,Thomas Navarrete,38,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,3,521439,1564317,544934.0
493,17-01-2022,2764,Felipe Sanhueza,34,santiago,Región Metropolitana de Santiago,Tienda,3,152724,458172,544934.0
494,17-01-2022,4824,Christian Moreno,45,talca,Región del Maule,Web,4,996232,3984928,544934.0
495,17-01-2022,781,Ángel González,30,santiago,Región Metropolitana de Santiago,Web,4,1125486,4501944,724554.0
496,17-01-2022,1032,Samuel Pardo,51,temuco,Región de la Araucanía,Web,1,565324,565324,544934.0
497,17-01-2022,1773,Víctor Briceño,44,viña del mar,Región de Valparaíso,Tienda,2,838578,1677156,544934.0
498,17-01-2022,5047,Hilda Riveros,36,santiago,Región Metropolitana de Santiago,Web,4,1057734,4230936,544934.0
500,17-01-2022,4160,Laura Riveros,20,santiago,Región Metropolitana de Santiago,App,2,285427,570854,544934.0
501,17-01-2022,3674,Facundo Olivares,31,santiago,Región Metropolitana de Santiago,Tienda,4,56273,225092,544934.0
506,17-01-2022,5926,Jorge Sánchez,34,santiago,Región Metropolitana de Santiago,Web,1,227895,227895,544934.0
509,17-01-2022,1946,Marco Cabezas,35,valparaíso,Región de Valparaíso,Tienda,1,693203,693203,544934.0
512,18-01-2022,2931,Consuelo Arévalo,33,santiago,Región Metropolitana de Santiago,Tienda,1,259064,259064,544934.0
513,18-01-2022,2819,Sergio Quezada,36,santiago,Región Metropolitana de Santiago,Web,2,179970,359940,544934.0
514,18-01-2022,3883,Monica Ibarra,31,santiago,Región Metropolitana de Santiago,Web,4,106969,427876,544934.0
519,18-01-2022,3154,Leonor Aguilera,36,puerto montt,Región de los Lagos,Tienda,3,418224,1254672,544934.0
520,18-01-2022,4979,Ricardo Durán,48,santiago,Región Metropolitana de Santiago,Tienda,4,77986,311944,544934.0
521,18-01-2022,3045,Johana Aravena,27,santiago,Región Metropolitana de Santiago,App,1,760483,760483,544934.0
522,18-01-2022,2818,Daniel Vergara,58,santiago,Región Metropolitana de Santiago,Tienda,3,1183646,3550938,544934.0
525,18-01-2022,797,Adela Álvarez,34,santiago,Región Metropolitana de Santiago,Tienda,2,601105,1202210,938906.0
526,18-01-2022,2728,Oscar Escobar,42,santiago,Región Metropolitana de Santiago,Web,3,217174,651522,544934.0
528,18-01-2022,5276,Rayén Reyes,34,valparaíso,Región de Valparaíso,Web,4,1051571,4206284,544934.0
529,18-01-2022,218,María Ayala,56,santiago,Región Metropolitana de Santiago,Web,2,160054,320108,771842.0
530,18-01-2022,2722,Gladys Martínez,44,viña del mar,Región de Valparaíso,Web,1,555694,555694,544934.0
531,18-01-2022,1550,Valentina Araya,30,la serena,Región de Coquimbo,App,1,1087565,1087565,544934.0
532,18-01-2022,4351,Iván Herrera,34,temuco,Región de la Araucanía,App,3,1023165,3069495,544934.0
535,18-01-2022,4521,Herminda Martínez,34,santiago,Región Metropolitana de Santiago,Web,3,1097180,3291540,544934.0
536,18-01-2022,5669,Elsa Arévalo,25,santiago,Región Metropolitana de Santiago,Web,4,1163985,4627197,544934.0
537,18-01-2022,1548,Mauricio Arias,61,puerto montt,Región de los Lagos,App,3,254608,763824,544934.0
538,18-01-2022,117,Manuel Arcos,27,santiago,Región Metropolitana de Santiago,App,1,517092,517092,823305.0
539,18-01-2022,5813,Camila Ramírez,32,santiago,Región Metropolitana de Santiago,Tienda,1,86022,86022,544934.0
540,18-01-2022,4217,Hugo Álvarez,63,viña del mar,Región de Valparaíso,Tienda,1,291459,291459,544934.0
542,19-01-2022,2678,Antonella Ruiz,36,santiago,Región Metropolitana de Santiago,Tienda,4,314410,1257640,544934.0
543,19-01-2022,2959,María Aguilar,43,santiago,Región Metropolitana de Santiago,Tienda,2,1190757,2381514,544934.0
545,19-01-2022,4824,Christian Moreno,45,talca,Región del Maule,Tienda,4,237826,951304,544934.0
546,19-01-2022,2523,Facundo Sánchez,33,talca,Región del Maule,App,1,859911,859911,544934.0
547,19-01-2022,1111,Isaac Ayala,20,la serena,Región de Coquimbo,Web,1,284225,284225,544934.0
548,19-01-2022,3383,Ana Aravena,22,santiago,Región Metropolitana de Santiago,Web,1,11871,11871,544934.0
550,19-01-2022,3126,Manuel Quispe,40,valparaíso,Región de Valparaíso,App,4,982548,3930192,544934.0
551,19-01-2022,1530,Carola Oliva,56,santiago,Región Metropolitana de Santiago,Tienda,2,822178,1644356,544934.0
556,19-01-2022,3572,Luis Hernández,47,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,4,1039455,4157820,544934.0
558,19-01-2022,3054,Paula Vilches,36,concepción,Región del Biobío,Tienda,3,973884,2921652,544934.0
560,19-01-2022,4521,Herminda Martínez,34,santiago,Región Metropolitana de Santiago,Web,2,897560,1795120,544934.0
562,19-01-2022,1160,Luis Olea,34,santiago,Región Metropolitana de Santiago,Web,2,1196088,2392176,544934.0
563,19-01-2022,5433,Gladys Núñez,33,santiago,Región Metropolitana de Santiago,Tienda,1,970500,970500,544934.0
564,19-01-2022,3146,Alberto Riquelme,48,puerto montt,Región de los Lagos,Web,2,558912,1117824,544934.0
565,19-01-2022,2559,Luis Vergara,33,santiago,Región Metropolitana de Santiago,Tienda,1,520177,520177,544934.0
566,19-01-2022,2973,Elías Castillo,23,concepción,Región del Biobío,Web,2,789980,1579960,544934.0
567,19-01-2022,1792,Salvador Reyes,33,la serena,Región de Coquimbo,App,2,40847,81694,544934.0
569,19-01-2022,2311,María Mejías,23,santiago,Región Metropolitana de Santiago,Web,1,786691,786691,544934.0
570,19-01-2022,5056,Sebastián Díaz,58,concepción,Región del Biobío,Web,4,1002588,4010352,544934.0
573,20-01-2022,5504,Ian Peña,28,santiago,Región Metropolitana de Santiago,App,3,171276,513828,544934.0
578,20-01-2022,542,Diego Meneses,39,valparaíso,Región de Valparaíso,App,4,25227,100908,645557.0
579,20-01-2022,1167,Daniel Cortés,26,santiago,Región Metropolitana de Santiago,Tienda,2,501815,1003630,544934.0
583,20-01-2022,4752,Amparo Bravo,34,santiago,Región Metropolitana de Santiago,App,1,784098,784098,544934.0
584,20-01-2022,3717,Sergio Hernández,32,santiago,Región Metropolitana de Santiago,Tienda,4,254274,1017096,544934.0
587,20-01-2022,2340,Enrique Cruces,34,santiago,Región Metropolitana de Santiago,Tienda,4,153100,612400,544934.0
589,20-01-2022,3765,Anahí Oñate,22,santiago,Región Metropolitana de Santiago,App,4,1116591,4466364,544934.0
590,20-01-2022,2514,Anita Ávalos,33,santiago,Región Metropolitana de Santiago,Tienda,3,1075363,3226089,544934.0
591,20-01-2022,1393,Elisa Santander,34,santiago,Región Metropolitana de Santiago,Tienda,2,859472,1718944,544934.0
594,20-01-2022,5281,Leopoldo Díaz,29,temuco,Región de la Araucanía,App,3,883814,2651442,544934.0
595,20-01-2022,4243,Hernán Rivera,46,santiago,Región Metropolitana de Santiago,Tienda,2,978588,1957176,544934.0
597,20-01-2022,2680,Roxana Santana,40,temuco,Región de la Araucanía,Tienda,3,589510,1768530,544934.0
601,21-01-2022,2148,Fernanda Rojas,18,santiago,Región Metropolitana de Santiago,App,3,375860,1127580,544934.0
607,21-01-2022,2255,Matías González,34,temuco,Región de la Araucanía,Tienda,4,96002,384008,544934.0
608,21-01-2022,3081,Karla Madrid,30,concepción,Región del Biobío,App,1,592253,592253,544934.0
610,21-01-2022,451,Francisco Barraza,36,santiago,Región Metropolitana de Santiago,Tienda,3,825309,2475927,799432.0
611,21-01-2022,5097,Patricia Castro,38,santiago,Región Metropolitana de Santiago,Web,1,893994,893994,544934.0
612,21-01-2022,342,Michelle Henríquez,44,valparaíso,Región de Valparaíso,App,1,712236,712236,526125.0
615,21-01-2022,4668,Said Mansilla,32,santiago,Región Metropolitana de Santiago,Web,3,130633,391899,544934.0
616,21-01-2022,3375,Gladys San Martín,34,viña del mar,Región de Valparaíso,Tienda,3,259279,777837,544934.0
617,21-01-2022,3820,Christopher Godoy,38,santiago,Región Metropolitana de Santiago,Tienda,4,383039,1532156,544934.0
618,21-01-2022,3341,Valentina Reyes,18,santiago,Región Metropolitana de Santiago,App,2,177062,354124,544934.0
619,21-01-2022,5561,Alejandro Zurita,40,concepción,Región del Biobío,Tienda,2,76799,153598,544934.0
620,21-01-2022,383,José Henríquez,22,valparaíso,Región de Valparaíso,App,1,963106,963106,666049.0
621,21-01-2022,1360,Jennifer González,40,rancagua,Región del Libertador General Bernardo O'Higgins,Web,3,1070546,3211638,544934.0
622,21-01-2022,3279,Maricela Márquez,78,antofagasta,Región de Antofagasta,App,4,77160,308640,544934.0
624,21-01-2022,4227,Ricardo Ruiz,64,temuco,Región de la Araucanía,Tienda,1,742152,742152,544934.0
628,21-01-2022,3270,Mauricio Reyes,51,valparaíso,Región de Valparaíso,Tienda,1,363080,363080,544934.0
632,22-01-2022,3114,Carolina Medina,35,santiago,Región Metropolitana de Santiago,Tienda,3,560678,1682034,544934.0
634,22-01-2022,272,María González,28,rancagua,Región del Libertador General Bernardo O'Higgins,Web,1,700372,700372,829102.0
635,22-01-2022,2633,Cristina Cáceres,19,la serena,Región de Coquimbo,Web,2,954032,1908064,544934.0
637,22-01-2022,2927,Mario Cáceres,34,santiago,Región Metropolitana de Santiago,Tienda,1,856507,856507,544934.0
638,22-01-2022,3219,Gonzalo Donoso,30,temuco,Región de la Araucanía,App,4,1025576,4102304,544934.0
639,22-01-2022,946,Martina Guzmán,30,valparaíso,Región de Valparaíso,Web,1,384870,384870,109896.0
641,22-01-2022,1144,Ximena Arriagada,28,santiago,Región Metropolitana de Santiago,App,2,738125,1476250,544934.0
642,22-01-2022,2108,Simón Zúñiga,34,concepción,Región del Biobío,Web,4,189694,758776,544934.0
644,22-01-2022,4264,María Contreras,59,santiago,Región Metropolitana de Santiago,Web,4,37487,149948,544934.0
645,22-01-2022,4585,Francisco Rojo,20,puerto montt,Región de los Lagos,App,1,1085466,1085466,544934.0
647,22-01-2022,4722,Patricia Flores,34,temuco,Región de la Araucanía,App,4,810251,3241004,544934.0
649,22-01-2022,417,Maximiliano Altamirano,28,concepción,Región del Biobío,App,4,772612,3090448,363890.0
650,22-01-2022,1653,Gael Rodríguez,41,santiago,Región Metropolitana de Santiago,Tienda,3,994372,2983116,544934.0
651,22-01-2022,5070,Elsa Pérez,21,santiago,Región Metropolitana de Santiago,Web,4,190443,761772,544934.0
653,22-01-2022,4660,Susan Domínguez,48,santiago,Región Metropolitana de Santiago,Web,2,862882,1725764,544934.0
655,22-01-2022,3413,Daniel Sánchez,18,concepción,Región del Biobío,Tienda,2,525047,1050094,544934.0
656,22-01-2022,5989,Ángel Delgado,34,valparaíso,Región de Valparaíso,App,2,656806,1313612,544934.0
657,22-01-2022,3862,Juan Rivera,46,santiago,Región Metropolitana de Santiago,Web,3,1061487,3184461,544934.0
660,22-01-2022,1703,Carlos Jaque,47,concepción,Región del Biobío,Tienda,2,571479,1142958,544934.0
662,23-01-2022,4003,Sebastián Pérez,31,rancagua,Región del Libertador General Bernardo O'Higgins,Web,2,396746,793492,544934.0
668,23-01-2022,39,Patricio Ramírez,34,viña del mar,Región de Valparaíso,Web,3,320351,961053,715810.0
669,23-01-2022,3327,Santiago Silva,34,santiago,Región Metropolitana de Santiago,Web,1,204087,204087,544934.0
670,23-01-2022,1739,Jorge Almonacid,34,santiago,Región Metropolitana de Santiago,App,4,333149,1332596,544934.0
671,23-01-2022,4697,Rodrigo Díaz,36,viña del mar,Región de Valparaíso,Web,3,846053,2538159,544934.0
675,23-01-2022,1506,Sofía Gutiérrez,35,viña del mar,Región de Valparaíso,Tienda,3,736676,2210028,544934.0
677,23-01-2022,2432,Teresa Vásquez,25,temuco,Región de la Araucanía,App,4,422254,1689016,544934.0
679,23-01-2022,1524,Omar Olivares,41,santiago,Región Metropolitana de Santiago,Tienda,1,1013738,1013738,544934.0
681,23-01-2022,1672,Alejandro Cerda,46,santiago,Región Metropolitana de Santiago,Web,2,774202,1548404,544934.0
683,23-01-2022,829,Susana Figueroa,28,la serena,Región de Coquimbo,App,1,464314,464314,763751.0
684,23-01-2022,3494,Emilio Berríos,23,santiago,Región Metropolitana de Santiago,App,2,145234,290468,544934.0
687,23-01-2022,1730,Jimena Machuca,24,santiago,Región Metropolitana de Santiago,Tienda,2,686736,1373472,544934.0
688,23-01-2022,3972,Octavio González,21,santiago,Región Metropolitana de Santiago,App,2,76379,152758,544934.0
689,23-01-2022,4419,Pierre Páez,34,antofagasta,Región de Antofagasta,Web,3,723111,2169333,544934.0
690,23-01-2022,5635,Daniela Fernández,61,santiago,Región Metropolitana de Santiago,Tienda,3,734813,2204439,544934.0
691,24-01-2022,5524,Francisco Rivas,34,valparaíso,Región de Valparaíso,Tienda,1,903945,903945,544934.0
693,24-01-2022,5978,Mireya Ortega,26,santiago,Región Metropolitana de Santiago,App,4,240739,962956,544934.0
696,24-01-2022,3966,Roxana Vásquez,40,santiago,Región Metropolitana de Santiago,Web,4,992864,3971456,544934.0
697,24-01-2022,4081,Richard Jofré,27,la serena,Región de Coquimbo,App,4,794158,3176632,544934.0
698,24-01-2022,640,María Padilla,61,viña del mar,Región de Valparaíso,Tienda,3,8857,26571,439556.0
700,24-01-2022,432,Liam Torres,34,santiago,Región Metropolitana de Santiago,Tienda,2,144700,289400,785360.0
701,24-01-2022,867,Constanza Carrera,32,santiago,Región Metropolitana de Santiago,Tienda,4,665502,2662008,239716.0
702,24-01-2022,4573,Rosa Escobar,57,concepción,Región del Biobío,Web,3,37934,113802,544934.0
706,24-01-2022,3818,Delia Millán,49,valparaíso,Región de Valparaíso,Web,3,598016,1794048,544934.0
