id_venta,fecha_venta,id_cliente,nombre_cliente,edad,ciudad,region,canal_venta,cantidad,precio_unitario_clp,total_venta_clp,habitantes (2023),monto_compra
290,10-01-2022,5400,Carlos Rojas,,valparaíso,valparaíso,Web,1,305190,305190,954 253,
291,10-01-2022,2014,Isabel Salinas,35.0,la serena,,Tienda,2,361280,722560,,
292,10-01-2022,2618,Priscila Armijo,18.0,viña del mar,,Web,1,858618,858618,,
293,10-01-2022,950,Carlos Acosta,27.0,viña del mar,,Web,3,1121224,3363672,,637672.0
294,10-01-2022,1108,Mario Torres,,valparaíso,valparaíso,Tienda,2,569948,1139896,954 253,
295,10-01-2022,4029,Martin Arancibia,,concepción,biobío,Web,2,467138,934276,1 036 142,
296,10-01-2022,2931,Consuelo Arévalo,33.0,santiago,rm,Tienda,1,1110715,1110715,,
297,10-01-2022,4560,Adrián León,,la serena,,App,4,631038,2524152,,
298,10-01-2022,3192,Andrés Acosta,53.0,santiago,region metropolitana,Web,3,762078,2286234,,
299,10-01-2022,1709,Verónica Vergara,55.0,viña del mar,,Web,1,974471,974471,,
300,10-01-2022,1031,Gloria Galleguillos,28.0,santiago,metropolitana,Web,3,29057,87171,,
301,11-01-2022,3736,Javiera Labra,19.0,valparaíso,,Tienda,4,667839,2671356,,
302,11-01-2022,3379,Sebastián Román,33.0,la serena,,Web,1,842088,842088,,
303,11-01-2022,3252,María Céspedes,24.0,temuco,,Web,2,351523,703046,,
304,11-01-2022,2372,Carlos Morales,39.0,valparaíso,,Tienda,1,136468,136468,,
305,11-01-2022,5655,María Espinoza,,santiago,,Web,4,1190172,4760688,,
306,11-01-2022,826,Ricardo Rojas,46.0,valparaíso,valparaíso,Web,3,172697,518091,954 253,927870.0
307,11-01-2022,745,Jorge Flores,31.0,viña del mar,,Tienda,1,330932,330932,,308991.0
308,11-01-2022,892,Tatiana Benavides,43.0,concepción,bio bio,Web,2,1169345,2338690,,870127.0
309,11-01-2022,989,Diana Soto,36.0,concepción,bio bio,Tienda,3,699819,2099457,,321762.0
310,11-01-2022,1194,Yasmín Aravena,,valparaíso,valparaíso,Web,3,511018,1533054,954 253,
311,11-01-2022,1896,Eliana Meza,,temuco,,Tienda,1,65104,65104,,
312,11-01-2022,1061,Jorge Cortés,41.0,temuco,la araucanía,Web,2,1150052,2300104,,
313,11-01-2022,1320,Mabel Donoso,35.0,concepción,biobío,Web,4,1197451,4789804,1 036 142,
314,11-01-2022,1912,Claudia Valdés,76.0,antofagasta,,Tienda,3,806244,2418732,,
315,11-01-2022,3971,Adrián Jaramillo,,santiago,rm,Tienda,3,863425,2590275,,
316,11-01-2022,3079,Damaris Poblete,31.0,santiago,region metropolitana,Tienda,4,969275,3877100,,
317,11-01-2022,2973,Elías Castillo,23.0,concepción,biobío,App,3,15289,45867,1 036 142,
318,11-01-2022,3,Valeria Reyes,35.0,temuco,,Web,1,830316,830316,,758795.0
319,11-01-2022,1946,Marco Cabezas,35.0,valparaíso,valparaíso,Tienda,1,709201,709201,954 253,
320,11-01-2022,5932,Milton Zamorano,61.0,rancagua,,Tienda,2,908352,1816704,,
321,11-01-2022,1193,Mauro Pereira,39.0,santiago,region metropolitana,Tienda,4,961958,3847832,,
322,11-01-2022,5950,Jorge Garrido,49.0,antofagasta,antofagasta,Tienda,2,1061714,2123428,441 211,
323,11-01-2022,2289,Marisol Tapia,38.0,viña del mar,valparaiso,Tienda,2,344833,689666,,
324,11-01-2022,1828,Mónica Oyarce,18.0,viña del mar,,Web,1,420821,420821,,
325,11-01-2022,2666,Luz Durán,18.0,santiago,region metropolitana,Web,3,66611,199833,,
326,11-01-2022,3976,Benjamín Hernández,56.0,temuco,,Tienda,1,209106,209106,,
327,11-01-2022,2452,Luis Ramos,35.0,santiago,,Tienda,2,397073,794146,,
328,11-01-2022,1269,Pedro Fuenzalida,53.0,valparaíso,,Web,1,1103556,1103556,,
329,11-01-2022,5285,José Díaz,24.0,antofagasta,antofagasta,App,3,80573,241719,441 211,
330,11-01-2022,1281,Jenny Castro,56.0,valparaíso,,App,2,970761,1941522,,
331,12-01-2022,2887,Virginia Muñoz,,antofagasta,,Tienda,2,442577,885154,,
332,12-01-2022,3661,Pamela Velásquez,37.0,temuco,,Web,1,53364,53364,,
333,12-01-2022,265,María Casanova,32.0,concepción,,Web,4,765928,3063712,,889636.0
334,12-01-2022,485,María Astorga,31.0,santiago,rm,Web,3,1008341,3025023,,625883.0
335,12-01-2022,1491,Marcela Meza,27.0,santiago,rm,Web,1,1018940,1018940,,
336,12-01-2022,3452,Juana Paredes,25.0,valparaíso,valparaíso,Tienda,3,1062773,3188319,954 253,
337,12-01-2022,3227,Melissa González,79.0,santiago,region metropolitana,Tienda,2,213466,426932,,
338,12-01-2022,2045,Héctor Fernández,38.0,antofagasta,,Tienda,3,94695,284085,,
339,12-01-2022,3122,Tomás Tapia,,rancagua,o'higgins,Tienda,4,9417,37668,335 932,
340,12-01-2022,2728,Oscar Escobar,42.0,santiago,region metropolitana,Tienda,3,224643,673929,,
341,12-01-2022,5472,Marta Casanova,23.0,santiago,metropolitana,Tienda,3,752670,2258010,,
342,12-01-2022,1458,Jorge Maldonado,34.0,valparaíso,valparaíso,Tienda,4,863967,3455868,954 253,
343,12-01-2022,5283,Patricio Flores,,viña del mar,,Tienda,3,111503,334509,,
344,12-01-2022,4657,Ana Correa,39.0,rancagua,,Tienda,2,897812,1795624,,
345,12-01-2022,1397,Felipe Saavedra,58.0,santiago,region metropolitana,Tienda,2,334909,669818,,
346,12-01-2022,2623,Francisca Méndez,59.0,viña del mar,valparaiso,Web,2,863587,1727174,,
347,12-01-2022,2417,Carlos Palma,72.0,rancagua,o'higgins,Tienda,4,157308,629232,335 932,
348,12-01-2022,5827,Iván González,,valparaíso,valparaíso,Tienda,1,710858,710858,954 253,
349,12-01-2022,3370,María Rodríguez,46.0,antofagasta,antofagasta,Tienda,3,512931,1538793,441 211,
350,12-01-2022,640,María Padilla,61.0,viña del mar,valparaiso,App,2,850743,1701486,,439556.0
351,12-01-2022,3640,Martín Moraga,37.0,santiago,region metropolitana,Tienda,4,927217,3708868,,
352,12-01-2022,5473,Yessica Herrera,35.0,valparaíso,,Tienda,4,496125,1984500,,
353,12-01-2022,5399,Dylan Villanueva,80.0,viña del mar,valparaiso,Tienda,1,153092,153092,,
354,12-01-2022,895,Mabel Venegas,27.0,santiago,metropolitana,App,3,1106302,3318906,,701277.0
355,12-01-2022,3047,José Cofré,42.0,santiago,,Web,1,243867,243867,,
356,12-01-2022,3952,Soledad Tapia,19.0,temuco,,Web,1,594081,594081,,
357,12-01-2022,570,Bárbara Cortés,27.0,concepción,biobío,App,4,363568,1454272,1 036 142,413430.0
358,12-01-2022,5634,Geraldine Cornejo,,valparaíso,valparaíso,Web,3,370782,1112346,954 253,
359,12-01-2022,2321,Adolfo Allendes,59.0,santiago,metropolitana,Web,3,126695,380085,,
360,12-01-2022,702,Matheo Ortega,75.0,antofagasta,antofagasta,Tienda,1,583662,583662,441 211,146641.0
361,13-01-2022,1696,José Medel,58.0,viña del mar,,Tienda,3,27572,82716,,
362,13-01-2022,2986,Rosa Martínez,,santiago,,Web,3,89572,268716,,
363,13-01-2022,127,Pablo Herrera,51.0,talca,,Tienda,1,568513,568513,,836213.0
364,13-01-2022,4280,Sebastián Alvarez,33.0,viña del mar,,Tienda,4,52081,208324,,
365,13-01-2022,987,Ingrid Jara,27.0,rancagua,o'higgins,Web,4,116528,466112,335 932,719562.0
366,13-01-2022,533,Paula Ramírez,35.0,antofagasta,,Web,1,227608,227608,,996973.0
367,13-01-2022,1001,Nieves Uribe,20.0,antofagasta,,App,2,995512,1991024,,
368,13-01-2022,2098,Henry Candia,18.0,temuco,,Web,2,560064,1120128,,
369,13-01-2022,3219,Gonzalo Donoso,30.0,temuco,la araucanía,Web,1,542260,542260,,
370,13-01-2022,4088,Cristian Olivares,24.0,talca,,Tienda,1,83567,83567,,
371,13-01-2022,4090,Emilia Romero,21.0,viña del mar,valparaiso,App,4,312153,1248612,,
372,13-01-2022,261,Cristopher Vallejos,46.0,temuco,la araucanía,Web,2,638490,1276980,,653507.0
373,13-01-2022,4496,Benjamín Carrasco,34.0,rancagua,o'higgins,Tienda,4,277125,1108500,335 932,
374,13-01-2022,1887,Clemente Vargas,80.0,santiago,metropolitana,Tienda,1,506182,506182,,
375,13-01-2022,4840,Pía Soto,28.0,santiago,region metropolitana,Tienda,1,61981,61981,,
376,13-01-2022,5007,Olivia Hernández,30.0,talca,,Web,4,239937,959748,,
377,13-01-2022,4811,Martina Pavez,30.0,santiago,,Web,2,1090860,2181720,,
378,13-01-2022,2506,Carolina Pizarro,67.0,santiago,region metropolitana,Tienda,2,754464,1508928,,
379,13-01-2022,1571,María Navarrete,54.0,la serena,,Web,2,857713,1715426,,
380,13-01-2022,5282,Patricia Toro,,viña del mar,,Web,4,833678,3334712,,
381,13-01-2022,2282,Carlos Sandoval,44.0,antofagasta,antofagasta,Tienda,1,709024,709024,441 211,
382,13-01-2022,1402,Guido Villagra,31.0,temuco,la araucanía,Web,2,576516,1153032,,
383,13-01-2022,3491,Valeska Aranda,42.0,concepción,biobío,Web,2,816271,1632542,1 036 142,
384,13-01-2022,4159,Fernando Ortega,47.0,viña del mar,,Tienda,2,535316,1070632,,
385,13-01-2022,4124,María Venegas,76.0,santiago,region metropolitana,Web,1,467238,467238,,
386,13-01-2022,796,Carmen Carrasco,27.0,la serena,coquimbo,Web,2,530080,1060160,534 239,884912.0
387,13-01-2022,3157,Alexis Gómez,,santiago,metropolitana,Web,2,41872,83744,,
388,13-01-2022,1238,Francisca Toledo,59.0,santiago,rm,Web,2,807761,1615522,,
389,13-01-2022,3287,Patricio Morales,46.0,concepción,,App,4,239430,957720,,
390,13-01-2022,164,Violeta Sepúlveda,31.0,la serena,coquimbo,Tienda,1,1199153,1199153,534 239,582197.0
391,14-01-2022,5368,Arturo Ponce,31.0,la serena,,App,4,461725,1846900,,
392,14-01-2022,170,Carmen Riquelme,21.0,antofagasta,antofagasta,Web,2,734529,1469058,441 211,631804.0
393,14-01-2022,3204,Raúl Jara,58.0,puerto montt,los lagos,Tienda,1,721804,721804,328 924,
394,14-01-2022,4311,Verónica Soto,33.0,santiago,rm,Tienda,1,119860,119860,,
395,14-01-2022,353,Valentina Vásquez,46.0,santiago,metropolitana,Web,1,1067075,1067075,,692824.0
396,14-01-2022,2880,Teresa Gutiérrez,26.0,viña del mar,,Tienda,3,661534,1984602,,
397,14-01-2022,4793,Ana Fuentes,,santiago,,Web,2,555879,1111758,,
398,14-01-2022,540,Danae Castillo,48.0,viña del mar,,Tienda,1,931203,931203,,216243.0
399,14-01-2022,4762,Cristian Mansilla,46.0,talca,,Web,1,659155,659155,,
400,14-01-2022,4396,Diego Pérez,31.0,rancagua,,Tienda,3,38088,114264,,
401,14-01-2022,768,Jaime Leyton,29.0,concepción,bio bio,App,1,257351,257351,,889089.0
402,14-01-2022,3568,Yesica Encina,32.0,talca,,Tienda,1,593266,593266,,
403,14-01-2022,4045,María Palma,27.0,concepción,bio bio,Web,3,942858,2828574,,
404,14-01-2022,5447,Rodrigo Cáceres,46.0,rancagua,o'higgins,Tienda,3,117968,353904,335 932,
405,14-01-2022,2030,Benjamín Gutiérrez,19.0,valparaíso,valparaíso,Web,1,454501,454501,954 253,
406,14-01-2022,2385,Sara Castro,18.0,la serena,,App,4,997817,3991268,,
407,14-01-2022,1667,Pedro Bravo,,santiago,metropolitana,Web,1,669605,669605,,
408,14-01-2022,5419,Ezequiel Cartes,29.0,santiago,metropolitana,Tienda,2,294533,589066,,
409,14-01-2022,4245,Camila Morales,37.0,valparaíso,valparaíso,Tienda,1,62043,62043,954 253,
410,14-01-2022,4422,Esmeralda Bascuñán,34.0,antofagasta,antofagasta,App,1,530354,530354,441 211,
411,14-01-2022,46,Julia Oyarzo,31.0,santiago,region metropolitana,Tienda,1,857377,857377,,696270.0
412,14-01-2022,5615,Jorge Sáez,18.0,santiago,,App,4,1099054,4396216,,
413,14-01-2022,2897,José Matamala,53.0,concepción,bio bio,Web,1,1053813,1053813,,
414,14-01-2022,2136,Luis Castro,50.0,puerto montt,los lagos,Tienda,1,596663,596663,328 924,
415,14-01-2022,4834,Noemí Castillo,35.0,valparaíso,valparaíso,Web,1,918521,918521,954 253,
416,14-01-2022,1158,Dominga García,27.0,temuco,la araucanía,Web,2,912978,1825956,,
417,14-01-2022,2790,Luis Riquelme,45.0,santiago,metropolitana,Web,2,808199,1616398,,
418,14-01-2022,1476,Juana Villa,58.0,temuco,,Web,3,702349,2107047,,
419,14-01-2022,746,Esteban Saavedra,33.0,talca,,Web,4,532655,2130620,,909617.0
420,14-01-2022,5119,Catalina Castillo,28.0,temuco,la araucanía,Tienda,4,583518,2334072,,
421,15-01-2022,4969,Enriqueta Carvajal,27.0,santiago,rm,App,2,1142759,2285518,,
422,15-01-2022,3612,Javiera Mansilla,40.0,santiago,,Tienda,3,542808,1628424,,
423,15-01-2022,5867,Juana Matamala,,talca,,Tienda,2,800183,1600366,,
424,15-01-2022,5292,Evelyn Ortiz,21.0,antofagasta,,Web,3,927300,2781900,,
425,15-01-2022,3833,Amparo Garrido,48.0,concepción,,Tienda,1,1116612,1116612,,
426,15-01-2022,5357,Pedro Águila,27.0,santiago,metropolitana,App,1,340289,340289,,
427,15-01-2022,4864,Ethan Cerda,21.0,santiago,metropolitana,Web,2,433014,866028,,
428,15-01-2022,5935,Vicente Estrada,30.0,santiago,,Web,1,342808,342808,,
429,15-01-2022,3494,Emilio Berríos,23.0,santiago,rm,App,4,100745,402980,,
430,15-01-2022,3098,Lidia Moraga,27.0,concepción,biobío,Tienda,3,1068476,3205428,1 036 142,
431,15-01-2022,3652,Tomás Oyarzún,71.0,viña del mar,,Web,3,279444,838332,,
432,15-01-2022,3454,Nora Cárcamo,19.0,rancagua,o'higgins,Web,2,1175677,2351354,335 932,
433,15-01-2022,2053,Braulio Núñez,30.0,concepción,bio bio,Web,3,625778,1877334,,
434,15-01-2022,146,Fernanda Robles,37.0,rancagua,,Tienda,2,1113210,2226420,,133198.0
435,15-01-2022,1627,Fabiola Quiroga,27.0,temuco,la araucanía,App,4,55528,222112,,
436,15-01-2022,2110,Elena Ojeda,32.0,temuco,,Web,2,856144,1712288,,
437,15-01-2022,1845,Cristina Berríos,45.0,santiago,region metropolitana,Web,2,168911,337822,,
438,15-01-2022,1650,Alejandra González,33.0,santiago,,Web,1,97018,97018,,
439,15-01-2022,5780,Luis Albornoz,28.0,santiago,,Web,4,55971,223884,,
440,15-01-2022,509,Iván González,26.0,valparaíso,,Web,2,589229,1178458,,954820.0
441,15-01-2022,578,Ignacia Godoy,59.0,antofagasta,antofagasta,Web,3,735842,2207526,441 211,933929.0
442,15-01-2022,713,Mariano Torres,65.0,la serena,,Tienda,1,646204,646204,,524419.0
443,15-01-2022,5804,Cristina Retamal,,rancagua,o'higgins,Tienda,4,654996,2619984,335 932,
444,15-01-2022,1089,Jaime Molina,65.0,puerto montt,,Web,1,124397,124397,,
445,15-01-2022,3505,María Aranda,47.0,santiago,,Tienda,1,80491,80491,,
446,15-01-2022,1558,Elizabeth Mora,19.0,talca,maule,Web,4,133093,532372,307 931,
447,15-01-2022,3216,Francisco González,60.0,la serena,coquimbo,Tienda,4,150526,602104,534 239,
448,15-01-2022,2075,Elia Velásquez,32.0,temuco,,Tienda,4,477540,1910160,,
449,15-01-2022,2589,Juan Agüero,48.0,santiago,region metropolitana,Tienda,3,1073991,3221973,,
450,15-01-2022,5657,Gilberto Barahona,41.0,santiago,rm,App,2,881622,1763244,,
451,16-01-2022,2802,Diana Moraga,19.0,la serena,,App,3,1047045,3141135,,
452,16-01-2022,493,Bernardo Moya,29.0,santiago,rm,App,4,69829,279316,,349643.0
453,16-01-2022,5487,Julio Peña,24.0,concepción,biobío,Web,3,61793,185379,1 036 142,
454,16-01-2022,494,Patricia Escobar,20.0,viña del mar,,Web,3,872695,2618085,,269309.0
455,16-01-2022,1657,Joaquín Medina,30.0,valparaíso,valparaíso,Web,4,273088,1092352,954 253,
456,16-01-2022,2044,Patricia Morales,19.0,concepción,biobío,Web,4,1009555,4038220,1 036 142,
457,16-01-2022,2691,Bernardita Araya,35.0,santiago,metropolitana,Tienda,3,995965,2987895,,
458,16-01-2022,2320,Bernardita Rojas,32.0,santiago,rm,Tienda,3,21651,64953,,
459,16-01-2022,4356,Hugo Lara,45.0,temuco,,Web,4,724879,2899516,,
460,16-01-2022,1825,Alicia Santibáñez,35.0,santiago,,Web,3,822729,2468187,,
461,16-01-2022,3030,Bastián Zenteno,42.0,antofagasta,antofagasta,Tienda,1,499498,499498,441 211,
462,16-01-2022,4786,Georgina Díaz,31.0,puerto montt,,App,2,949497,1898994,,
463,16-01-2022,2933,Felipe Lazo,53.0,rancagua,,Tienda,2,388010,776020,,
464,16-01-2022,4739,Jessica Valdivia,39.0,antofagasta,antofagasta,Tienda,3,1045829,3137487,441 211,
465,16-01-2022,2934,Francisco Díaz,22.0,temuco,,Tienda,2,31428,62856,,
466,16-01-2022,4606,Ismael Maturana,31.0,concepción,biobío,Web,2,943906,1887812,1 036 142,
467,16-01-2022,1967,Maximiliano Alvarado,44.0,temuco,,Web,2,1097400,2194800,,
468,16-01-2022,2894,Renata Silva,30.0,valparaíso,,Web,3,479251,1437753,,
469,16-01-2022,4776,Edgardo Rodríguez,47.0,concepción,biobío,Web,3,659652,1978956,1 036 142,
470,16-01-2022,1448,Jessica González,30.0,santiago,region metropolitana,App,3,1131271,3393813,,
471,16-01-2022,2471,Javiera Tapia,40.0,santiago,,Tienda,1,1138916,1138916,,
472,16-01-2022,3282,María Correa,46.0,santiago,metropolitana,App,2,1030654,2061308,,
473,16-01-2022,3598,Cecilia Espinoza,,valparaíso,,Web,4,1161162,4644648,,
474,16-01-2022,3936,Raúl Cortés,,concepción,bio bio,App,4,265098,1060392,,
475,16-01-2022,3307,Mónica Miranda,32.0,santiago,metropolitana,Tienda,4,1001451,4005804,,
476,16-01-2022,1922,Carlos Cortés,50.0,concepción,bio bio,Tienda,1,619872,619872,,
477,16-01-2022,5242,Katherine Orellana,31.0,santiago,,App,1,842250,842250,,
478,16-01-2022,5885,María Orellana,39.0,temuco,la araucanía,Tienda,4,1152080,4608320,,
479,16-01-2022,4729,Yuri García,,santiago,rm,Web,2,167376,334752,,
480,16-01-2022,1476,Juana Villa,58.0,temuco,,Tienda,2,272154,544308,,
481,17-01-2022,3317,Marianela Gallardo,33.0,antofagasta,antofagasta,App,4,930663,3722652,441 211,
482,17-01-2022,5628,Patricio Vera,37.0,santiago,region metropolitana,Tienda,4,200942,803768,,
483,17-01-2022,4251,Yoselin Carrasco,20.0,valparaíso,,Web,2,708412,1416824,,
484,17-01-2022,3036,Emilio Henríquez,56.0,la serena,coquimbo,Tienda,2,1062354,2124708,534 239,
485,17-01-2022,213,Miguel Rojas,41.0,puerto montt,,Web,2,933843,1867686,,686765.0
486,17-01-2022,2795,Víctor Miranda,27.0,santiago,rm,App,1,145334,145334,,
487,17-01-2022,2578,Rosa López,48.0,valparaíso,valparaíso,App,1,1176892,1176892,954 253,
488,17-01-2022,4635,Eduardo Burgos,45.0,antofagasta,antofagasta,Tienda,1,953704,953704,441 211,
489,17-01-2022,3562,Elizabeth Paredes,41.0,temuco,,Web,2,253301,506602,,
490,17-01-2022,3205,Maite Hormazábal,59.0,talca,,Web,2,413093,826186,,
491,17-01-2022,2425,Thomas Navarrete,38.0,rancagua,o'higgins,Tienda,3,521439,1564317,335 932,
492,17-01-2022,5935,Vicente Estrada,30.0,santiago,,App,1,77340,77340,,
493,17-01-2022,2764,Felipe Sanhueza,,santiago,region metropolitana,Tienda,3,152724,458172,,
494,17-01-2022,4824,Christian Moreno,45.0,talca,maule,Web,4,996232,3984928,307 931,
495,17-01-2022,781,Ángel González,30.0,santiago,metropolitana,Web,4,1125486,4501944,,724554.0
496,17-01-2022,1032,Samuel Pardo,51.0,temuco,la araucanía,Web,1,565324,565324,,
497,17-01-2022,1773,Víctor Briceño,44.0,viña del mar,valparaiso,Tienda,2,838578,1677156,,
498,17-01-2022,5047,Hilda Riveros,36.0,santiago,metropolitana,Web,4,1057734,4230936,,
499,17-01-2022,3436,Leonardo Poblete,46.0,la serena,,App,3,656917,1970751,,
500,17-01-2022,4160,Laura Riveros,20.0,santiago,rm,App,2,285427,570854,,
501,17-01-2022,3674,Facundo Olivares,31.0,santiago,metropolitana,Tienda,4,56273,225092,,
502,17-01-2022,4756,Pablo Avendaño,31.0,santiago,,Tienda,1,195862,195862,,
503,17-01-2022,1433,Mario Torres,28.0,temuco,,App,2,723544,1447088,,
504,17-01-2022,4933,Juan Acuña,34.0,valparaíso,,Web,1,442210,442210,,
505,17-01-2022,1101,María Vásquez,38.0,concepción,,Tienda,1,460000,460000,,
506,17-01-2022,5926,Jorge Sánchez,,santiago,region metropolitana,Web,1,227895,227895,,
507,17-01-2022,22,Yuliana Maldonado,53.0,santiago,,Web,3,740695,2222085,,225544.0
508,17-01-2022,4015,Luis Valdebenito,24.0,temuco,,App,4,1083541,4334164,,
509,17-01-2022,1946,Marco Cabezas,35.0,valparaíso,valparaíso,Tienda,1,693203,693203,954 253,
510,17-01-2022,5710,Carlos Urbina,,talca,,App,1,174188,174188,,
511,18-01-2022,1644,Ariel Cortés,24.0,santiago,,Web,2,511838,1023676,,
512,18-01-2022,2931,Consuelo Arévalo,33.0,santiago,rm,Tienda,1,259064,259064,,
513,18-01-2022,2819,Sergio Quezada,36.0,santiago,region metropolitana,Web,2,179970,359940,,
514,18-01-2022,3883,Monica Ibarra,31.0,santiago,metropolitana,Web,4,106969,427876,,
515,18-01-2022,545,Sebastián Tapia,36.0,viña del mar,,Tienda,4,672785,2691140,,656315.0
516,18-01-2022,4662,Sandro Aravena,34.0,talca,,Tienda,3,1144726,3434178,,
517,18-01-2022,3260,Pamela Flores,30.0,santiago,,Tienda,1,889947,889947,,
518,18-01-2022,112,Ximena González,,santiago,,Web,2,881155,1762310,,245099.0
519,18-01-2022,3154,Leonor Aguilera,36.0,puerto montt,los lagos,Tienda,3,418224,1254672,328 924,
520,18-01-2022,4979,Ricardo Durán,48.0,santiago,region metropolitana,Tienda,4,77986,311944,,
521,18-01-2022,3045,Johana Aravena,27.0,santiago,metropolitana,App,1,760483,760483,,
522,18-01-2022,2818,Daniel Vergara,58.0,santiago,region metropolitana,Tienda,3,1183646,3550938,,
523,18-01-2022,4601,Bernarda Díaz,49.0,concepción,,App,1,638050,638050,,
524,18-01-2022,4059,Jairo Ovalle,35.0,santiago,,Tienda,3,684758,2054274,,
525,18-01-2022,797,Adela Álvarez,,santiago,metropolitana,Tienda,2,601105,1202210,,938906.0
526,18-01-2022,2728,Oscar Escobar,42.0,santiago,region metropolitana,Web,3,217174,651522,,
527,18-01-2022,5245,Patrick Valenzuela,24.0,santiago,,App,1,11082,11082,,
528,18-01-2022,5276,Rayén Reyes,,valparaíso,valparaíso,Web,4,1051571,4206284,954 253,
529,18-01-2022,218,María Ayala,56.0,santiago,rm,Web,2,160054,320108,,771842.0
530,18-01-2022,2722,Gladys Martínez,44.0,viña del mar,valparaiso,Web,1,555694,555694,,
531,18-01-2022,1550,Valentina Araya,30.0,la serena,coquimbo,App,1,1087565,1087565,534 239,
532,18-01-2022,4351,Iván Herrera,,temuco,la araucanía,App,3,1023165,3069495,,
533,18-01-2022,1638,Elizabeth Valenzuela,47.0,rancagua,,Web,2,1010979,2021958,,
534,18-01-2022,3705,Manuel Maldonado,21.0,la serena,,App,2,116512,233024,,
535,18-01-2022,4521,Herminda Martínez,,santiago,metropolitana,Web,3,1097180,3291540,,
536,18-01-2022,5669,Elsa Arévalo,25.0,santiago,metropolitana,Web,4,1163985,4655940,,
537,18-01-2022,1548,Mauricio Arias,61.0,puerto montt,los lagos,App,3,254608,763824,328 924,
